x,y,value,rgb_distance
2.52252252,-2.12765957,,70.5195
3.15315315,-2.12765957,,51.66237
3.78378378,-2.12765957,,35.01428
4.41441441,-2.12765957,,36.34556
5.04504505,-2.12765957,3.36305732484e-06,30.34798
5.67567568,-2.12765957,,35.01428
6.30630631,-2.12765957,,37.53665
6.93693694,-2.12765957,3.77070063694e-06,11.44552
7.56756757,-2.12765957,3.77070063694e-06,14.3527
8.1981982,-2.12765957,4.17834394904e-06,15.77973
8.82882883,-2.12765957,4.58598726115e-06,11.31371
9.45945946,-2.12765957,4.3821656051e-06,12.32883
10.0900901,-2.12765957,4.17834394904e-06,12.80625
10.7207207,-2.12765957,3.97452229299e-06,11.04536
11.3513514,-2.12765957,3.77070063694e-06,19.62142
11.981982,-2.12765957,3.77070063694e-06,17.02939
12.6126126,-2.12765957,3.77070063694e-06,10.63015
13.2432432,-2.12765957,3.36305732484e-06,14.76482
13.8738739,-2.12765957,3.36305732484e-06,25.63201
14.5045045,-2.12765957,3.77070063694e-06,14.89966
15.1351351,-2.12765957,3.77070063694e-06,9.949874
15.7657658,-2.12765957,3.46496815287e-06,14.79865
16.3963964,-2.12765957,3.36305732484e-06,24.28992
17.027027,-2.12765957,3.36305732484e-06,32.41913
17.6576577,-2.12765957,,39.23009
18.2882883,-2.12765957,3.2101910828e-06,33.48134
18.9189189,-2.12765957,,38.11824
19.5495495,-2.12765957,,40.80441
20.1801802,-2.12765957,3.2101910828e-06,33.42155
20.8108108,-2.12765957,,38.79433
21.4414414,-2.12765957,,48.92852
22.0720721,-2.12765957,,52.39275
22.7027027,-2.12765957,,57.87055
23.3333333,-2.12765957,,55.81219
23.963964,-2.12765957,,69.03622
24.5945946,-2.12765957,,54.26785
25.2252252,-2.12765957,,61.81424
25.8558559,-2.12765957,,67.11185
26.4864865,-2.12765957,,50.57667
27.1171171,-2.12765957,,37.84178
27.7477477,-2.12765957,,43.3705
28.3783784,-2.12765957,,61.59545
29.009009,-2.12765957,,64.51356
29.6396396,-2.12765957,7.79617834395e-06,26.57066
30.2702703,-2.12765957,,61.9193
30.9009009,-2.12765957,,48.76474
31.5315315,-2.12765957,3.46496815287e-06,34.19064
32.1621622,-2.12765957,,49.34572
32.7927928,-2.12765957,,48.71345
33.4234234,-2.12765957,,54.85435
34.0540541,-2.12765957,,71.23903
34.6846847,-2.12765957,,80.25584
35.3153153,-2.12765957,,63.26136
35.9459459,-2.12765957,,72.39475
36.5765766,-2.12765957,,71.09149
37.2072072,-2.12765957,,44.38468
37.8378378,-2.12765957,,60.01666
38.4684685,-2.12765957,,76.88953
39.0990991,-2.12765957,,56.33826
39.7297297,-2.12765957,,81.9939
40.3603604,-2.12765957,,45
40.990991,-2.12765957,,56.02678
41.6216216,-2.12765957,,57.62812
42.2522523,-2.12765957,7.79617834395e-06,23.85372
42.8828829,-2.12765957,,50.05996
43.5135135,-2.12765957,,49.40648
44.1441441,-2.12765957,,40.57093
44.7747748,-2.12765957,7.79617834395e-06,15.6205
45.4054054,-2.12765957,7.79617834395e-06,22.38303
46.036036,-2.12765957,7.84713375796e-06,11.35782
46.6666667,-2.12765957,7.84713375796e-06,16.03122
47.2972973,-2.12765957,,55.07268
47.9279279,-2.12765957,,64.03124
48.5585586,-2.12765957,,68.78227
49.1891892,-2.12765957,,38.32754
49.8198198,-2.12765957,3.97452229299e-06,13.74773
